Second;UHOLEG2;UCOLEG2;ZINST80;ZINST71;ZINST77;ZINST74;WFWLN2;WSTM2;ZINST58;KBCDO23;KBCDO15;ZINST63;LOG_ACIDENTE
197;325,497;290,649;100,432;89,17;49,885;64,11;500,468;444,031;158,138;100;17;55,593;PARAMLOG_B-17
198;325,497;290,65;100,431;89,173;49,89;64,111;500,452;444,044;158,142;100;17;55,595;PARAMLOG_B-17
199;325,496;290,651;100,431;89,177;49,896;64,112;500,44;444,052;158,144;100;17;55,596;PARAMLOG_B-17
200;325,495;290,652;100,431;89,18;49,902;64,113;500,431;444,063;158,144;100;17;55,597;PARAMLOG_B-17
201;325,493;290,653;100,431;89,183;49,907;64,113;500,431;444,064;158,144;100;17;55,597;PARAMLOG_B-17
202;325,492;290,654;100,431;89,187;49,912;64,114;500,441;444,073;158,145;100;17;55,598;PARAMLOG_B-17
203;325,491;290,655;100,431;89,19;49,918;64,114;500,451;444,08;158,146;100;17;55,598;PARAMLOG_B-17
204;325,491;290,655;100,431;89,193;49,923;64,114;500,464;444,081;158,147;100;17;55,599;PARAMLOG_B-17
205;325,492;290,655;100,431;89,197;49,928;64,115;500,47;444,079;158,149;100;17;55,6;PARAMLOG_B-17
206;325,492;290,656;100,431;89,2;49,934;64,115;500,47;444,083;158,15;100;17;55,6;PARAMLOG_B-17
207;325,493;290,656;100,431;89,203;49,939;64,115;500,466;444,088;158,152;100;17;55,601;PARAMLOG_B-17
208;325,493;290,656;100,431;89,207;49,945;64,115;500,456;444,093;158,154;100;17;55,602;PARAMLOG_B-17
209;325,494;290,656;100,431;89,21;49,95;64,115;500,444;444,102;158,156;100;17;55,603;PARAMLOG_B-17
210;325,495;290,656;100,431;89,213;49,956;64,116;500,424;444,101;158,158;100;17;55,604;PARAMLOG_B-17
211;325,496;290,657;100,43;89,217;49,961;64,116;500,407;444,102;158,16;100;17;55,606;PARAMLOG_B-17
212;325,496;290,657;100,43;89,22;49,967;64,116;500,386;444,109;158,162;100;17;55,607;PARAMLOG_B-17
213;325,497;290,657;100,43;89,223;49,972;64,117;500,363;444,117;158,164;100;17;55,608;PARAMLOG_B-17
214;325,498;290,658;100,43;89,226;49,977;64,117;500,338;444,118;158,167;100;17;55,609;PARAMLOG_B-17
215;325,499;290,658;100,43;89,229;49,982;64,118;500,313;444,124;158,17;100;17;55,611;PARAMLOG_B-17
216;325,5;290,659;100,43;89,232;49,987;64,118;500,287;444,127;158,173;100;17;55,612;PARAMLOG_B-17
217;325,501;290,659;100,43;89,235;49,992;64,119;500,259;444,132;158,176;100;17;55,614;PARAMLOG_B-17
218;325,502;290,66;100,429;89,238;49,997;64,119;500,227;444,134;158,179;100;17;55,615;PARAMLOG_B-17
219;325,503;290,66;100,429;89,241;50,002;64,12;500,198;444,141;158,183;100;17;55,617;PARAMLOG_B-17
220;325,504;290,661;100,429;89,244;50,007;64,12;500,166;444,146;158,186;100;17;55,619;PARAMLOG_B-17
221;325,505;290,662;100,429;89,247;50,011;64,121;500,138;444,144;158,189;100;17;55,62;PARAMLOG_B-17
222;325,506;290,662;100,429;89,249;50,016;64,122;500,109;444,15;158,193;100;17;55,622;PARAMLOG_B-17
223;325,507;290,663;100,429;89,252;50,02;64,122;500,08;444,161;158,197;100;17;55,624;PARAMLOG_B-17
224;325,508;290,664;100,428;89,255;50,025;64,123;500,049;444,16;158,201;100;17;55,626;PARAMLOG_B-17
225;325,51;290,665;100,428;89,257;50,029;64,124;500,018;444,184;158,205;100;17;55,628;PARAMLOG_B-17
226;325,511;290,666;100,428;89,26;50,033;64,125;499,987;444,184;158,209;100;17;55,63;PARAMLOG_B-17
227;325,512;290,666;100,428;89,262;50,037;64,125;499,954;444,186;158,213;100;17;55,632;PARAMLOG_B-17
228;325,513;290,667;100,428;89,264;50,041;64,126;499,917;444,199;158,218;100;17;55,634;PARAMLOG_B-17
229;325,514;290,668;100,427;89,267;50,045;64,127;499,889;444,209;158,222;100;17;55,636;PARAMLOG_B-17
230;325,515;290,669;100,427;89,269;50,048;64,128;499,859;444,207;158,227;100;17;55,638;PARAMLOG_B-17
231;325,517;290,67;100,427;89,271;50,052;64,129;499,827;444,226;158,231;100;17;55,64;PARAMLOG_B-17
232;325,518;290,671;100,427;89,273;50,055;64,13;499,798;444,226;158,236;100;17;55,643;PARAMLOG_B-17
233;325,519;290,672;100,426;89,275;50,059;64,131;499,767;444,233;158,241;100;17;55,645;PARAMLOG_B-17
234;325,521;290,673;100,426;89,277;50,062;64,132;499,737;444,243;158,246;100;17;55,647;PARAMLOG_B-17
235;325,522;290,674;100,426;89,279;50,065;64,133;499,706;444,258;158,25;100;17;55,65;PARAMLOG_B-17
236;325,523;290,675;100,426;89,281;50,068;64,134;499,676;444,262;158,256;100;17;55,652;PARAMLOG_B-17
237;325,524;290,677;100,425;89,282;50,071;64,135;499,649;444,27;158,261;100;17;55,655;PARAMLOG_B-17
238;325,525;290,678;100,425;89,284;50,074;64,136;499,622;444,279;158,266;100;17;55,657;PARAMLOG_B-17
239;325,526;290,679;100,425;89,286;50,076;64,137;499,595;444,295;158,27;100;17;55,659;PARAMLOG_B-17
240;325,526;290,68;100,425;89,287;50,079;64,138;499,566;444,305;158,272;100;17;55,661;PARAMLOG_B-17
0;325,516;290,881;100,381;89,205;50,051;64,33;455,233;456,411;158,826;99;17;55,825;PARAMLOG_B-18
1;325,518;290,879;100,382;89,216;50,079;64,311;455,233;456,367;158,812;99;17;55,821;PARAMLOG_B-18
2;325,519;290,873;100,384;89,222;50,095;64,295;455,459;456,306;158,791;99;17;55,813;PARAMLOG_B-18
3;325,518;290,865;100,387;89,224;50,103;64,281;455,78;456,229;158,764;99;17;55,803;PARAMLOG_B-18
4;325,516;290,856;100,39;89,224;50,107;64,269;456,122;456,158;158,733;99;17;55,791;PARAMLOG_B-18
5;325,514;290,846;100,393;89,223;50,107;64,259;456,452;456,08;158,701;99;17;55,778;PARAMLOG_B-18
6;325,511;290,836;100,395;89,221;50,105;64,249;456,742;456,005;158,667;99;17;55,765;PARAMLOG_B-18
7;325,509;290,826;100,397;89,218;50,101;64,241;456,987;455,945;158,634;99;17;55,751;PARAMLOG_B-18
8;325,505;290,817;100,399;89,216;50,098;64,233;457,184;455,874;158,602;99;17;55,738;PARAMLOG_B-18
9;325,502;290,809;100,401;89,213;50,094;64,226;457,342;455,807;158,57;100;17;55,726;PARAMLOG_B-18
10;325,499;290,801;100,402;89,211;50,09;64,219;457,456;455,747;158,541;100;17;55,714;PARAMLOG_B-18
11;325,496;290,793;100,404;89,208;50,086;64,213;457,537;455,679;158,513;100;17;55,702;PARAMLOG_B-18
12;325,493;290,786;100,405;89,206;50,082;64,207;457,584;455,622;158,487;100;17;55,692;PARAMLOG_B-18
13;325,49;290,779;100,407;89,204;50,078;64,202;457,604;455,561;158,462;100;17;55,682;PARAMLOG_B-18
14;325,488;290,773;100,408;89,202;50,075;64,196;457,594;455,509;158,44;100;17;55,673;PARAMLOG_B-18
15;325,486;290,767;100,409;89,2;50,071;64,191;457,564;455,453;158,419;100;17;55,664;PARAMLOG_B-18
16;325,484;290,761;100,41;89,198;50,068;64,187;457,511;455,41;158,4;100;17;55,657;PARAMLOG_B-18
17;325,483;290,756;100,411;89,197;50,065;64,182;457,443;455,369;158,382;100;17;55,65;PARAMLOG_B-18
18;325,481;290,751;100,412;89,195;50,062;64,178;457,36;455,329;158,366;100;17;55,643;PARAMLOG_B-18
19;325,48;290,747;100,413;89,193;50,059;64,175;457,262;455,29;158,351;100;17;55,637;PARAMLOG_B-18
20;325,479;290,742;100,413;89,191;50,056;64,171;457,154;455,242;158,337;100;17;55,631;PARAMLOG_B-18
21;325,479;290,738;100,414;89,189;50,053;64,168;457,04;455,218;158,324;100;17;55,626;PARAMLOG_B-18
22;325,478;290,735;100,415;89,188;50,05;64,165;456,921;455,19;158,313;100;17;55,622;PARAMLOG_B-18
23;325,478;290,731;100,415;89,186;50,047;64,163;456,796;455,165;158,302;100;17;55,618;PARAMLOG_B-18
24;325,477;290,728;100,416;89,183;50,043;64,161;456,667;455,137;158,292;100;17;55,614;PARAMLOG_B-18
25;325,474;290,726;100,416;89,181;50,039;64,159;456,541;455,123;158,279;100;17;55,609;PARAMLOG_B-18
26;325,471;290,723;100,417;89,179;50,035;64,157;456,42;455,105;158,266;100;17;55,604;PARAMLOG_B-18
27;325,468;290,721;100,418;89,176;50,031;64,155;456,303;455,088;158,254;100;17;55,599;PARAMLOG_B-18
28;325,466;290,719;100,418;89,173;50,027;64,153;456,197;455,076;158,243;100;17;55,595;PARAMLOG_B-18
29;325,464;290,717;100,418;89,171;50,022;64,151;456,099;455,062;158,234;100;17;55,591;PARAMLOG_B-18
30;325,463;290,714;100,419;89,168;50,018;64,15;456,005;455,046;158,226;100;17;55,588;PARAMLOG_B-18
31;325,462;290,712;100,419;89,164;50,012;64,148;455,917;455,031;158,219;100;17;55,585;PARAMLOG_B-18
32;325,462;290,71;100,419;89,161;50,007;64,147;455,83;455,022;158,213;100;17;55,583;PARAMLOG_B-18
33;325,461;290,709;100,42;89,158;50,002;64,146;455,745;455,009;158,206;100;17;55,581;PARAMLOG_B-18
34;325,459;290,707;100,42;89,155;49,996;64,145;455,664;455,009;158,198;100;17;55,577;PARAMLOG_B-18
35;325,456;290,706;100,42;89,151;49,991;64,144;455,59;454,996;158,189;100;17;55,574;PARAMLOG_B-18
36;325,454;290,704;100,421;89,147;49,985;64,143;455,524;454,99;158,18;100;17;55,571;PARAMLOG_B-18
37;325,452;290,703;100,421;89,144;49,979;64,142;455,472;454,985;158,173;100;17;55,568;PARAMLOG_B-18
38;325,45;290,702;100,421;89,14;49,973;64,141;455,425;454,989;158,166;100;17;55,565;PARAMLOG_B-18
39;325,449;290,7;100,422;89,136;49,966;64,14;455,393;454,968;158,161;100;17;55,563;PARAMLOG_B-18
40;325,449;290,699;100,422;89,132;49,96;64,139;455,364;454,969;158,157;100;17;55,562;PARAMLOG_B-18
41;325,448;290,698;100,422;89,128;49,953;64,138;455,335;454,971;158,153;100;17;55,56;PARAMLOG_B-18
42;325,448;290,697;100,422;89,124;49,947;64,137;455,313;454,955;158,15;100;17;55,559;PARAMLOG_B-18
43;325,448;290,696;100,422;89,12;49,94;64,137;455,291;454,953;158,146;100;17;55,558;PARAMLOG_B-18
44;325,447;290,695;100,423;89,116;49,934;64,136;455,277;454,951;158,141;100;17;55,556;PARAMLOG_B-18
45;325,445;290,694;100,423;89,112;49,927;64,136;455,266;454,954;158,134;100;17;55,554;PARAMLOG_B-18
46;325,442;290,693;100,423;89,108;49,92;64,135;455,269;454,951;158,127;100;17;55,551;PARAMLOG_B-18
47;325,44;290,692;100,423;89,104;49,913;64,134;455,279;454,951;158,122;100;17;55,549;PARAMLOG_B-18
48;325,439;290,691;100,423;89,1;49,907;64,133;455,298;454,952;158,116;100;17;55,547;PARAMLOG_B-18
49;325,438;290,691;100,424;89,096;49,9;64,133;455,319;454,937;158,112;100;17;55,546;PARAMLOG_B-18
50;325,437;290,69;100,424;89,091;49,893;64,132;455,348;454,943;158,109;100;17;55,544;PARAMLOG_B-18
51;325,437;290,689;100,424;89,087;49,887;64,131;455,379;454,928;158,106;100;17;55,543;PARAMLOG_B-18
52;325,437;290,688;100,424;89,084;49,88;64,13;455,407;454,928;158,103;100;17;55,542;PARAMLOG_B-18
53;325,437;290,687;100,424;89,08;49,874;64,129;455,439;454,929;158,101;100;17;55,542;PARAMLOG_B-18
54;325,438;290,686;100,425;89,076;49,868;64,128;455,472;454,915;158,099;100;17;55,541;PARAMLOG_B-18
55;325,438;290,685;100,425;89,072;49,861;64,128;455,507;454,911;158,097;100;17;55,54;PARAMLOG_B-18
56;325,439;290,684;100,425;89,068;49,855;64,127;455,542;454,915;158,096;100;17;55,54;PARAMLOG_B-18
57;325,439;290,683;100,425;89,065;49,849;64,127;455,578;454,903;158,094;100;17;55,54;PARAMLOG_B-18
58;325,439;290,683;100,425;89,061;49,843;64,126;455,617;454,903;158,092;100;17;55,539;PARAMLOG_B-18
59;325,437;290,682;100,425;89,058;49,838;64,125;455,652;454,902;158,088;100;17;55,538;PARAMLOG_B-18
60;325,435;290,682;100,425;89,054;49,832;64,125;455,698;454,905;158,082;100;17;55,536;PARAMLOG_B-18
61;325,433;290,681;100,426;89,051;49,826;64,124;455,752;454,894;158,076;100;17;55,534;PARAMLOG_B-18
62;325,432;290,681;100,426;89,047;49,821;64,123;455,813;454,893;158,072;100;17;55,532;PARAMLOG_B-18
63;325,43;290,68;100,426;89,044;49,815;64,122;455,879;454,884;158,068;100;17;55,53;PARAMLOG_B-18
64;325,43;290,679;100,426;89,041;49,81;64,121;455,948;454,88;158,064;100;17;55,529;PARAMLOG_B-18
65;325,429;290,678;100,426;89,038;49,805;64,12;456,015;454,87;158,061;100;17;55,528;PARAMLOG_B-18
66;325,43;290,677;100,426;89,035;49,8;64,119;456,08;454,876;158,058;100;17;55,527;PARAMLOG_B-18
67;325,43;290,676;100,427;89,032;49,796;64,118;456,141;454,864;158,055;100;17;55,526;PARAMLOG_B-18
68;325,43;290,675;100,427;89,03;49,792;64,117;456,198;454,86;158,053;100;17;55,525;PARAMLOG_B-18
69;325,43;290,674;100,427;89,027;49,788;64,116;456,253;454,841;158,05;100;17;55,524;PARAMLOG_B-18
70;325,43;290,673;100,427;89,025;49,784;64,115;456,31;454,841;158,048;100;17;55,524;PARAMLOG_B-18
71;325,431;290,672;100,428;89,023;49,78;64,114;456,36;454,839;158,046;100;17;55,523;PARAMLOG_B-18
72;325,431;290,671;100,428;89,021;49,776;64,113;456,415;454,824;158,044;100;17;55,523;PARAMLOG_B-18
73;325,432;290,67;100,428;89,019;49,773;64,112;456,466;454,824;158,043;100;17;55,522;PARAMLOG_B-18
74;325,432;290,67;100,428;89,017;49,769;64,111;456,516;454,813;158,042;100;17;55,522;PARAMLOG_B-18
75;325,433;290,669;100,428;89,015;49,766;64,11;456,564;454,794;158,04;100;17;55,521;PARAMLOG_B-18
76;325,434;290,668;100,428;89,013;49,763;64,11;456,614;454,799;158,039;100;17;55,521;PARAMLOG_B-18
77;325,434;290,668;100,428;89,011;49,761;64,109;456,661;454,799;158,039;100;17;55,521;PARAMLOG_B-18
78;325,435;290,667;100,429;89,01;49,758;64,108;456,702;454,785;158,038;100;17;55,521;PARAMLOG_B-18
79;325,435;290,666;100,428;89,008;49,756;64,108;456,75;454,779;158,038;100;17;55,521;PARAMLOG_B-18
80;325,436;290,666;100,429;89,007;49,753;64,107;456,797;454,768;158,038;100;17;55,521;PARAMLOG_B-18
81;325,437;290,665;100,429;89,006;49,751;64,106;456,841;454,773;158,037;100;17;55,521;PARAMLOG_B-18
82;325,438;290,665;100,429;89,004;49,749;64,106;456,889;454,765;158,037;100;17;55,522;PARAMLOG_B-18
83;325,439;290,665;100,429;89,003;49,747;64,105;456,932;454,764;158,038;100;17;55,522;PARAMLOG_B-18
84;325,438;290,664;100,429;89,002;49,745;64,105;456,976;454,752;158,036;100;17;55,522;PARAMLOG_B-18
85;325,437;290,664;100,429;89,001;49,744;64,104;457,021;454,757;158,032;100;17;55,52;PARAMLOG_B-18
86;325,435;290,664;100,429;89;49,742;64,104;457,069;454,753;158,027;100;17;55,519;PARAMLOG_B-18
87;325,433;290,663;100,429;89;49,741;64,103;457,121;454,751;158,023;100;17;55,517;PARAMLOG_B-18
88;325,432;290,663;100,429;88,999;49,74;64,102;457,181;454,75;158,019;100;17;55,515;PARAMLOG_B-18
89;325,431;290,662;100,43;88,998;49,739;64,101;457,248;454,745;158,015;100;17;55,514;PARAMLOG_B-18
90;325,431;290,661;100,43;88,998;49,738;64,1;457,31;454,732;158,012;100;17;55,513;PARAMLOG_B-18
91;325,431;290,66;100,43;88,997;49,737;64,099;457,372;454,722;158,01;100;17;55,512;PARAMLOG_B-18
92;325,431;290,659;100,43;88,997;49,737;64,098;457,426;454,726;158,007;100;17;55,511;PARAMLOG_B-18
93;325,431;290,658;100,431;88,997;49,737;64,097;457,477;454,711;158,004;100;17;55,51;PARAMLOG_B-18
94;325,432;290,657;100,431;88,997;49,737;64,096;457,527;454,702;158,002;100;17;55,51;PARAMLOG_B-18
95;325,432;290,656;100,431;88,997;49,737;64,095;457,57;454,695;158;100;17;55,509;PARAMLOG_B-18
96;325,432;290,655;100,431;88,998;49,737;64,094;457,616;454,686;157,999;100;17;55,509;PARAMLOG_B-18
97;325,433;290,654;100,431;88,998;49,738;64,093;457,653;454,678;157,997;100;17;55,508;PARAMLOG_B-18
98;325,433;290,654;100,431;88,998;49,738;64,092;457,692;454,664;157,995;100;17;55,508;PARAMLOG_B-18
99;325,434;290,653;100,432;88,999;49,739;64,091;457,729;454,667;157,994;100;17;55,507;PARAMLOG_B-18
100;325,434;290,652;100,432;88,999;49,74;64,091;457,76;454,652;157,993;100;17;55,507;PARAMLOG_B-18
101;325,435;290,652;100,432;89;49,741;64,09;457,795;454,645;157,993;100;17;55,507;PARAMLOG_B-18
102;325,435;290,651;100,432;89,001;49,742;64,089;457,826;454,644;157,992;100;17;55,507;PARAMLOG_B-18
103;325,436;290,651;100,432;89,002;49,743;64,089;457,853;454,638;157,992;100;17;55,507;PARAMLOG_B-18
104;325,437;290,65;100,432;89,002;49,745;64,088;457,882;454,63;157,992;100;17;55,507;PARAMLOG_B-18
105;325,438;290,65;100,432;89,003;49,746;64,088;457,909;454,636;157,992;100;17;55,507;PARAMLOG_B-18
106;325,439;290,649;100,432;89,004;49,748;64,087;457,933;454,627;157,992;100;17;55,508;PARAMLOG_B-18
107;325,439;290,649;100,432;89,005;49,749;64,087;457,957;454,625;157,992;100;17;55,508;PARAMLOG_B-18
108;325,44;290,649;100,432;89,006;49,751;64,086;457,977;454,626;157,993;100;17;55,508;PARAMLOG_B-18
109;325,441;290,648;100,432;89,008;49,753;64,086;458,001;454,615;157,994;100;17;55,509;PARAMLOG_B-18
110;325,442;290,648;100,432;89,009;49,755;64,086;458,022;454,613;157,994;100;17;55,509;PARAMLOG_B-18
111;325,443;290,648;100,432;89,01;49,757;64,085;458,041;454,612;157,995;100;17;55,51;PARAMLOG_B-18
112;325,444;290,648;100,432;89,011;49,759;64,085;458,058;454,606;157,996;100;17;55,511;PARAMLOG_B-18
113;325,445;290,648;100,432;89,013;49,761;64,085;458,077;454,607;157,998;100;17;55,511;PARAMLOG_B-18
114;325,446;290,648;100,432;89,014;49,763;64,085;458,094;454,603;157,999;100;17;55,512;PARAMLOG_B-18
115;325,447;290,648;100,432;89,015;49,766;64,084;458,107;454,615;158,001;100;17;55,513;PARAMLOG_B-18
116;325,447;290,648;100,432;89,017;49,768;64,084;458,124;454,603;158;100;17;55,513;PARAMLOG_B-18
117;325,445;290,648;100,432;89,018;49,77;64,084;458,138;454,605;157,997;100;17;55,513;PARAMLOG_B-18
118;325,444;290,648;100,432;89,02;49,773;64,084;458,155;454,603;157,994;100;17;55,511;PARAMLOG_B-18
119;325,442;290,648;100,432;89,021;49,775;64,084;458,183;454,617;157,991;100;17;55,51;PARAMLOG_B-18
120;325,441;290,647;100,433;89,023;49,778;64,083;458,21;454,608;157,988;100;17;55,509;PARAMLOG_B-18
121;325,44;290,647;100,433;89,024;49,78;64,083;458,242;454,598;157,986;100;17;55,508;PARAMLOG_B-18
122;325,44;290,647;100,433;89,026;49,783;64,082;458,272;454,59;157,984;100;17;55,508;PARAMLOG_B-18
123;325,44;290,646;100,433;89,028;49,786;64,081;458,303;454,595;157,983;100;17;55,507;PARAMLOG_B-18
124;325,44;290,645;100,433;89,029;49,788;64,081;458,325;454,584;157,981;100;17;55,507;PARAMLOG_B-18
125;325,441;290,645;100,433;89,031;49,792;64,08;458,341;454,588;157,98;100;17;55,507;PARAMLOG_B-18
126;325,441;290,644;100,433;89,033;49,795;64,079;458,352;454,576;157,98;100;17;55,507;PARAMLOG_B-18
127;325,442;290,643;100,433;89,035;49,798;64,079;458,362;454,569;157,979;100;17;55,506;PARAMLOG_B-18
128;325,442;290,643;100,433;89,037;49,801;64,078;458,362;454,576;157,978;100;17;55,506;PARAMLOG_B-18
129;325,443;290,643;100,434;89,039;49,804;64,078;458,367;454,564;157,978;100;17;55,506;PARAMLOG_B-18
130;325,443;290,642;100,434;89,041;49,808;64,078;458,366;454,571;157,978;100;17;55,507;PARAMLOG_B-18
131;325,444;290,642;100,434;89,043;49,811;64,077;458,366;454,551;157,978;100;17;55,507;PARAMLOG_B-18
132;325,445;290,642;100,434;89,045;49,814;64,077;458,362;454,561;157,979;100;17;55,507;PARAMLOG_B-18
133;325,445;290,641;100,434;89,047;49,818;64,077;458,353;454,553;157,979;100;17;55,508;PARAMLOG_B-18
134;325,446;290,641;100,434;89,049;49,821;64,076;458,347;454,555;157,98;100;17;55,508;PARAMLOG_B-18
135;325,447;290,641;100,434;89,051;49,824;64,076;458,337;454,556;157,981;100;17;55,509;PARAMLOG_B-18
136;325,448;290,641;100,434;89,053;49,828;64,076;458,328;454,553;157,983;100;17;55,509;PARAMLOG_B-18
137;325,449;290,641;100,434;89,055;49,831;64,076;458,314;454,555;157,984;100;17;55,51;PARAMLOG_B-18
138;325,45;290,641;100,434;89,057;49,835;64,076;458,299;454,553;157,985;100;17;55,511;PARAMLOG_B-18
139;325,451;290,641;100,434;89,059;49,838;64,076;458,284;454,542;157,987;100;17;55,512;PARAMLOG_B-18
140;325,452;290,642;100,433;89,061;49,841;64,077;458,269;454,559;157,989;100;17;55,513;PARAMLOG_B-18
141;325,453;290,642;100,433;89,063;49,844;64,077;458,253;454,557;157,991;100;17;55,514;PARAMLOG_B-18
142;325,454;290,642;100,433;89,065;49,847;64,077;458,24;454,557;157,994;100;17;55,516;PARAMLOG_B-18
143;325,455;290,642;100,433;89,067;49,851;64,077;458,222;454,558;157,997;100;17;55,517;PARAMLOG_B-18
144;325,456;290,643;100,433;89,069;49,854;64,077;458,203;454,565;157,999;100;17;55,518;PARAMLOG_B-18
145;325,457;290,643;100,433;89,071;49,857;64,078;458,187;454,566;158,002;100;17;55,52;PARAMLOG_B-18
146;325,458;290,643;100,433;89,073;49,86;64,078;458,169;454,568;158,005;100;17;55,521;PARAMLOG_B-18
147;325,459;290,644;100,433;89,074;49,863;64,079;458,149;454,583;158,008;100;17;55,523;PARAMLOG_B-18
148;325,46;290,644;100,432;89,076;49,866;64,079;458,136;454,573;158,011;100;17;55,524;PARAMLOG_B-18
149;325,461;290,645;100,432;89,078;49,868;64,079;458,122;454,577;158,014;100;17;55,526;PARAMLOG_B-18
150;325,46;290,646;100,432;89,08;49,871;64,08;458,106;454,583;158,014;100;17;55,526;PARAMLOG_B-18
151;325,459;290,646;100,432;89,081;49,874;64,08;458,092;454,589;158,013;100;17;55,526;PARAMLOG_B-18
152;325,457;290,647;100,432;89,083;49,877;64,081;458,089;454,596;158,012;100;17;55,526;PARAMLOG_B-18
153;325,456;290,647;100,432;89,084;49,879;64,081;458,088;454,595;158,011;100;17;55,525;PARAMLOG_B-18
154;325,455;290,647;100,432;89,086;49,882;64,081;458,092;454,599;158,01;100;17;55,525;PARAMLOG_B-18
155;325,454;290,648;100,432;89,088;49,884;64,081;458,098;454,597;158,01;100;17;55,525;PARAMLOG_B-18
156;325,454;290,647;100,432;89,089;49,887;64,081;458,1;454,596;158,01;100;17;55,525;PARAMLOG_B-18
157;325,455;290,647;100,432;89,091;49,889;64,081;458,105;454,597;158,011;100;17;55,526;PARAMLOG_B-18
158;325,455;290,647;100,432;89,092;49,892;64,081;458,101;454,605;158,011;100;17;55,526;PARAMLOG_B-18
159;325,456;290,647;100,432;89,094;49,895;64,08;458,094;454,596;158,012;100;17;55,527;PARAMLOG_B-18
160;325,457;290,647;100,432;89,096;49,897;64,08;458,083;454,597;158,013;100;17;55,528;PARAMLOG_B-18
161;325,457;290,647;100,432;89,097;49,9;64,08;458,071;454,604;158,015;100;17;55,528;PARAMLOG_B-18
162;325,458;290,647;100,432;89,099;49,903;64,08;458,057;454,595;158,016;100;17;55,529;PARAMLOG_B-18
163;325,459;290,647;100,432;89,1;49,905;64,081;458,042;454,6;158,018;100;17;55,53;PARAMLOG_B-18
164;325,46;290,647;100,432;89,102;49,908;64,081;458,026;454,608;158,019;100;17;55,531;PARAMLOG_B-18
165;325,461;290,647;100,432;89,103;49,91;64,081;458,005;454,602;158,021;100;17;55,532;PARAMLOG_B-18
166;325,461;290,648;100,432;89,105;49,913;64,081;457,99;454,602;158,023;100;17;55,533;PARAMLOG_B-18
167;325,462;290,648;100,432;89,106;49,915;64,082;457,968;454,609;158,026;100;17;55,534;PARAMLOG_B-18
168;325,463;290,648;100,432;89,108;49,918;64,082;457,951;454,602;158,028;100;17;55,535;PARAMLOG_B-18
169;325,465;290,649;100,432;89,109;49,92;64,082;457,934;454,618;158,031;100;17;55,537;PARAMLOG_B-18
170;325,465;290,649;100,431;89,11;49,922;64,083;457,913;454,606;158,034;100;17;55,538;PARAMLOG_B-18
171;325,466;290,649;100,431;89,112;49,924;64,083;457,893;454,626;158,037;100;17;55,54;PARAMLOG_B-18
172;325,467;290,65;100,431;89,113;49,926;64,084;457,874;454,618;158,04;100;17;55,541;PARAMLOG_B-18
173;325,468;290,651;100,431;89,114;49,928;64,084;457,855;454,625;158,044;100;17;55,543;PARAMLOG_B-18
174;325,47;290,651;100,431;89,115;49,93;64,085;457,833;454,633;158,047;100;17;55,544;PARAMLOG_B-18
